YTID,ESC-50class,AudioSetLabel,newLabel
DUfjkgwKVH8,clock_tick,/m/07qjznt,39
G3fkTXAoeJs,clock_tick,/m/07qjznt,39
HQeGwr-Wn-Q,clock_tick,/m/07qjznt,39
IJDFinSTxww,clock_tick,/m/07qjznt,39
JPVRBbdykSw,clock_tick,/m/07qjznt,39
J_UhHTgR5G8,clock_tick,/m/07qjznt,39
Jftc7Op1k4w,clock_tick,/m/07qjznt,39
Kk6C7Mm6qWM,clock_tick,/m/07qjznt,39
KzLSsTfunLY,clock_tick,/m/07qjznt,39
Lsq0FiXjGHg,clock_tick,/m/07qjznt,39
MKocTMZZnTs,clock_tick,/m/07qjznt,39
NgBE9eFXXxA,clock_tick,/m/07qjznt,39
NjZx458Y22Q,clock_tick,/m/07qjznt,39
P90rFZQFqWk,clock_tick,/m/07qjznt,39
PiytRPuZg70,clock_tick,/m/07qjznt,39
Q0Zy9nJimGM,clock_tick,/m/07qjznt,39
QqyesEq8OUY,clock_tick,/m/07qjznt,39
ReAPJvsivEM,clock_tick,/m/07qjznt,39
UDN11Q90Fa4,clock_tick,/m/07qjznt,39
UkZ76EFfLSg,clock_tick,/m/07qjznt,39
VQ2eNAO9S30,clock_tick,/m/07qjznt,39
VYIntoNjIHM,clock_tick,/m/07qjznt,39
VwRHF1tpdU8,clock_tick,/m/07qjznt,39
XsL65nQD5i4,clock_tick,/m/07qjznt,39
0JKxC7qrgt0,clock_alarm,/m/046dlr,38
0oI0BvmTLvA,clock_alarm,/m/046dlr,38
1SLrRllxMkU,clock_alarm,/m/046dlr,38
4WD_zYTAudo,clock_alarm,/m/046dlr,38
64FYj_KHcC4,clock_alarm,/m/046dlr,38
6f1OGWQG9wc,clock_alarm,/m/046dlr,38
89-cWFtXz_U,clock_alarm,/m/046dlr,38
8W82WdRBx4E,clock_alarm,/m/046dlr,38
91LB9ssE__k,clock_alarm,/m/046dlr,38
9q9pzXBPGtM,clock_alarm,/m/046dlr,38
C-XuGN8nmBM,clock_alarm,/m/046dlr,38
C7TihoHf_hM,clock_alarm,/m/046dlr,38
Ch5_-jvmUwQ,clock_alarm,/m/046dlr,38
DpSMRYBjwdk,clock_alarm,/m/046dlr,38
DqGNQbGXbcc,clock_alarm,/m/046dlr,38
DvNGnkY_S6I,clock_alarm,/m/046dlr,38
DwQ1WyGETDY,clock_alarm,/m/046dlr,38
E-ChpXLfh_E,clock_alarm,/m/046dlr,38
ExPMwoIHO8M,clock_alarm,/m/046dlr,38
F-i7xaERdUA,clock_alarm,/m/046dlr,38
F5Y7BniaRXg,clock_alarm,/m/046dlr,38
GaN-YxlcIA4,clock_alarm,/m/046dlr,38
I0qvH0g393w,clock_alarm,/m/046dlr,38
IM80hG87K_Q,clock_alarm,/m/046dlr,38
IcOOOLZVXnA,clock_alarm,/m/046dlr,38
IlqOpkmy4C0,clock_alarm,/m/046dlr,38
JKv08vkBmpc,clock_alarm,/m/046dlr,38
Kk6C7Mm6qWM,clock_alarm,/m/046dlr,38
LMBKhB8SuAg,clock_alarm,/m/046dlr,38
LcDOdDo-Nwg,clock_alarm,/m/046dlr,38
MA2MTloAjr8,clock_alarm,/m/046dlr,38
NgBE9eFXXxA,clock_alarm,/m/046dlr,38
O_1Cqphz0oQ,clock_alarm,/m/046dlr,38
PS5KAEgrtMA,clock_alarm,/m/046dlr,38
PiVcdJd0uAo,clock_alarm,/m/046dlr,38
QrcL5TkDTD0,clock_alarm,/m/046dlr,38
RayuVcywno0,clock_alarm,/m/046dlr,38
SSJlSadbMoE,clock_alarm,/m/046dlr,38
ScwMaXCZC7M,clock_alarm,/m/046dlr,38
T9RmxPrs2AY,clock_alarm,/m/046dlr,38
0MH_VX7PnQQ,vacuum_cleaner,/m/01s0vc,37
0wgqpjfTmJI,vacuum_cleaner,/m/01s0vc,37
0yRQSlu-ooc,vacuum_cleaner,/m/01s0vc,37
2RIrAIR0TGk,vacuum_cleaner,/m/01s0vc,37
2YQPwRLB1s0,vacuum_cleaner,/m/01s0vc,37
45_hB4QUjNk,vacuum_cleaner,/m/01s0vc,37
4Z9n1W7nmnA,vacuum_cleaner,/m/01s0vc,37
5aZ5OrW5Uog,vacuum_cleaner,/m/01s0vc,37
9uE695MH79A,vacuum_cleaner,/m/01s0vc,37
D4mkc_8SL2U,vacuum_cleaner,/m/01s0vc,37
DJHEBMNPc-A,vacuum_cleaner,/m/01s0vc,37
E4_8itQSrsg,vacuum_cleaner,/m/01s0vc,37
FQ0r11rOQ1w,vacuum_cleaner,/m/01s0vc,37
Fwi2B6s6vGM,vacuum_cleaner,/m/01s0vc,37
H15z26_HiJY,vacuum_cleaner,/m/01s0vc,37
Hh6ofaxCkn0,vacuum_cleaner,/m/01s0vc,37
IeSgGFQYk1s,vacuum_cleaner,/m/01s0vc,37
JLLtvS60Z-c,vacuum_cleaner,/m/01s0vc,37
KZz36BMosLM,vacuum_cleaner,/m/01s0vc,37
LOH0mIEjOCM,vacuum_cleaner,/m/01s0vc,37
M4yst1q1nlU,vacuum_cleaner,/m/01s0vc,37
NMMt-L_CVBI,vacuum_cleaner,/m/01s0vc,37
NYLC8nOobS8,vacuum_cleaner,/m/01s0vc,37
Oxq5zMWc6DA,vacuum_cleaner,/m/01s0vc,37
QNODYGqszr0,vacuum_cleaner,/m/01s0vc,37
RcVQJTTB1Nk,vacuum_cleaner,/m/01s0vc,37
UOXJFWaqNZQ,vacuum_cleaner,/m/01s0vc,37
V3Jb0Q_e_pQ,vacuum_cleaner,/m/01s0vc,37
WMnH-Z-0v7E,vacuum_cleaner,/m/01s0vc,37
XP7G9ge3Mwo,vacuum_cleaner,/m/01s0vc,37
XQ8YArt9cSI,vacuum_cleaner,/m/01s0vc,37
Xs7Y2UH_7Ig,vacuum_cleaner,/m/01s0vc,37
Y0hq-g4nDvs,vacuum_cleaner,/m/01s0vc,37
Y9jsYBlapPU,vacuum_cleaner,/m/01s0vc,37
YvjFsX6xvT0,vacuum_cleaner,/m/01s0vc,37
Zlbo8ygfPSM,vacuum_cleaner,/m/01s0vc,37
bEsCE_KoWQA,vacuum_cleaner,/m/01s0vc,37
cfkJjwEyBLE,vacuum_cleaner,/m/01s0vc,37
cpVfhI_CTto,vacuum_cleaner,/m/01s0vc,37
dyhibsrh4k0,vacuum_cleaner,/m/01s0vc,37
0_B2YnBAz3A,sneezing,/m/01hsr_,22
0_FFqLukmHk,sneezing,/m/01hsr_,22
1EiNSiO0UvU,sneezing,/m/01hsr_,22
1U8Y6VifI-M,sneezing,/m/01hsr_,22
2RGNTRHToFs,sneezing,/m/01hsr_,22
4ZJrKmDGdA4,sneezing,/m/01hsr_,22
5VcTXfDmMaw,sneezing,/m/01hsr_,22
6cKD4PX-YJw,sneezing,/m/01hsr_,22
8Of35zlnvfU,sneezing,/m/01hsr_,22
AN60q9nSnMk,sneezing,/m/01hsr_,22
AOKeCClythw,sneezing,/m/01hsr_,22
Ahhba-EM4nI,sneezing,/m/01hsr_,22
As1qH-6EF4I,sneezing,/m/01hsr_,22
B0Rje7Cj7W0,sneezing,/m/01hsr_,22
CHkE7YL08Zo,sneezing,/m/01hsr_,22
CWMLP1OHIW8,sneezing,/m/01hsr_,22
CZZNrpHh3UM,sneezing,/m/01hsr_,22
Cs1Mr3rITvc,sneezing,/m/01hsr_,22
Cwt7hCUOCDY,sneezing,/m/01hsr_,22
GOTpllAaJe4,sneezing,/m/01hsr_,22
HLxIwN7KAks,sneezing,/m/01hsr_,22
IlN12VWPl5o,sneezing,/m/01hsr_,22
ItfBY9SrWM8,sneezing,/m/01hsr_,22
JLfbuuIi720,sneezing,/m/01hsr_,22
Jogry7CVLzA,sneezing,/m/01hsr_,22
LiHQ6oUWCNM,sneezing,/m/01hsr_,22
LspJN_1R27Q,sneezing,/m/01hsr_,22
Osr4Sfb97xs,sneezing,/m/01hsr_,22
Ph2SI18iz7o,sneezing,/m/01hsr_,22
Q-T1rbA1ATk,sneezing,/m/01hsr_,22
QEE70zlVRoM,sneezing,/m/01hsr_,22
TZ32nYAOE6A,sneezing,/m/01hsr_,22
TgJHM5oSWio,sneezing,/m/01hsr_,22
U9PyY8Ldf9A,sneezing,/m/01hsr_,22
WzIeJ_yU9ys,sneezing,/m/01hsr_,22
XrfEKRcnKxs,sneezing,/m/01hsr_,22
XyIAPpcvVro,sneezing,/m/01hsr_,22
aQwf4Db8_z4,sneezing,/m/01hsr_,22
bQOqX1W3ejA,sneezing,/m/01hsr_,22
bY1rRro1QZY,sneezing,/m/01hsr_,22
0kIIGL-xFhY,breathing,/m/0lyf6,24
2-PQndbZ70c,breathing,/m/0lyf6,24
2Wd2wqMzDYc,breathing,/m/0lyf6,24
39IZIbmQPzA,breathing,/m/0lyf6,24
4X3upUSL54I,breathing,/m/0lyf6,24
4by-XGXdrXg,breathing,/m/0lyf6,24
4hhr6ppEQ4s,breathing,/m/0lyf6,24
5AYIf3nHNxY,breathing,/m/0lyf6,24
5_MhQoXWEwM,breathing,/m/0lyf6,24
8ExbE_3GOdE,breathing,/m/0lyf6,24
8aKhvS70_zY,breathing,/m/0lyf6,24
9nHSTOfrtWo,breathing,/m/0lyf6,24
AL1PGm5Mk1M,breathing,/m/0lyf6,24
B6bnFlVkKrE,breathing,/m/0lyf6,24
BmAZb_ShnQk,breathing,/m/0lyf6,24
DryJ0zkQZw0,breathing,/m/0lyf6,24
GglpWK3bBIA,breathing,/m/0lyf6,24
HBOAYyHCtGk,breathing,/m/0lyf6,24
HaYfjQz81S0,breathing,/m/0lyf6,24
ISkHr8PqIDU,breathing,/m/0lyf6,24
Ia1R_xrI-nQ,breathing,/m/0lyf6,24
J4nf-NISmJw,breathing,/m/0lyf6,24
K4EP14YaW_o,breathing,/m/0lyf6,24
KJk18rZa77I,breathing,/m/0lyf6,24
LKw0kcLQUEI,breathing,/m/0lyf6,24
MW0ZTvRCS1o,breathing,/m/0lyf6,24
NarI-T3drm0,breathing,/m/0lyf6,24
OrDFHDcPefA,breathing,/m/0lyf6,24
P4QgnBYx594,breathing,/m/0lyf6,24
PlsW8YPr1bI,breathing,/m/0lyf6,24
QKMOyUGcHJw,breathing,/m/0lyf6,24
QQo7_R2X8oA,breathing,/m/0lyf6,24
TEYK6ZUCB28,breathing,/m/0lyf6,24
V3zM2JFHN3Q,breathing,/m/0lyf6,24
ZiLlHYX-2KI,breathing,/m/0lyf6,24
_bAVmK7n0fs,breathing,/m/0lyf6,24
_h5xxCC6r6E,breathing,/m/0lyf6,24
aQyyRCDX1XA,breathing,/m/0lyf6,24
aiZvAcfdL0o,breathing,/m/0lyf6,24
b1hRkdJ69tc,breathing,/m/0lyf6,24
0sYXPO7lzco,airplane,/m/0199g,48
0x82_HySIVU,airplane,/m/0199g,48
1IQdvfm9SDY,airplane,/m/0199g,48
1_hGvbEiYAs,airplane,/m/0199g,48
26CM8IXODG4,airplane,/m/0199g,48
2f7Ad-XpbnY,airplane,/m/0199g,48
3-a8i_MEUl8,airplane,/m/0199g,48
4AyEtCf3ND0,airplane,/m/0199g,48
7KiTXYwaD04,airplane,/m/0199g,48
7gkjn-LLInI,airplane,/m/0199g,48
84flVacRHUI,airplane,/m/0199g,48
84vLeRd4pw0,airplane,/m/0199g,48
9VziOIkNXsE,airplane,/m/0199g,48
B6n0op0sLPA,airplane,/m/0199g,48
DEs_Sp9S1Nw,airplane,/m/0199g,48
FwGEy5Ek_xw,airplane,/m/0199g,48
GkpUU3VX4wQ,airplane,/m/0199g,48
H9HNXYxRmv8,airplane,/m/0199g,48
HrQxbNO5jXU,airplane,/m/0199g,48
ILpDx9MZ6Tg,airplane,/m/0199g,48
IYaEZkAO0LU,airplane,/m/0199g,48
Idzfy0XbZRo,airplane,/m/0199g,48
Iigfz_GeXVs,airplane,/m/0199g,48
JWCtQ_94YoQ,airplane,/m/0199g,48
JXmBrD4b4EI,airplane,/m/0199g,48
LQsR8LM0F_s,airplane,/m/0199g,48
LSZPNwZex9s,airplane,/m/0199g,48
M5kwg1kx4q0,airplane,/m/0199g,48
NrR1wmCpqAk,airplane,/m/0199g,48
O11hFiu43RQ,airplane,/m/0199g,48
O1_Rw2dHb1I,airplane,/m/0199g,48
OgSonEDERVY,airplane,/m/0199g,48
PF7uY9ydMYc,airplane,/m/0199g,48
Pp-F-z-_yfk,airplane,/m/0199g,48
SDl0tWf9Q44,airplane,/m/0199g,48
SkXXjcw9sJI,airplane,/m/0199g,48
SmZ8JMVeZd4,airplane,/m/0199g,48
UqyvFyQthHo,airplane,/m/0199g,48
WvquSD2PcCE,airplane,/m/0199g,48
YTQORsSRTEc,airplane,/m/0199g,48
18212B4yfLg,fireworks,/m/0g6b5,49
1MTKUN3uFrs,fireworks,/m/0g6b5,49
1mfghenMj_E,fireworks,/m/0g6b5,49
2YXcqoFlYFY,fireworks,/m/0g6b5,49
4iLKKmkyN14,fireworks,/m/0g6b5,49
4p8n4Zf-WMM,fireworks,/m/0g6b5,49
4qLAn6_xfCY,fireworks,/m/0g6b5,49
5npO2f5CdaA,fireworks,/m/0g6b5,49
7GZdzd_wcBg,fireworks,/m/0g6b5,49
AJRD-zU2Akw,fireworks,/m/0g6b5,49
BWuqZrnhPaI,fireworks,/m/0g6b5,49
BXfE7YV-KrY,fireworks,/m/0g6b5,49
BbND7nQxop4,fireworks,/m/0g6b5,49
BqxEWz8FCAI,fireworks,/m/0g6b5,49
BxwBO7QkroA,fireworks,/m/0g6b5,49
Ef0c2AieZ24,fireworks,/m/0g6b5,49
GEwEOl3uxC4,fireworks,/m/0g6b5,49
HigTx0yxhIE,fireworks,/m/0g6b5,49
HlQGcyG-xDM,fireworks,/m/0g6b5,49
I2TVTrAxvnU,fireworks,/m/0g6b5,49
IcXF-j6aCfY,fireworks,/m/0g6b5,49
JXmpEFLhr9E,fireworks,/m/0g6b5,49
Jboz8dp-8nM,fireworks,/m/0g6b5,49
K49OWIVNULE,fireworks,/m/0g6b5,49
KVuoi20iigU,fireworks,/m/0g6b5,49
L6QtigLJD_4,fireworks,/m/0g6b5,49
Lh3cr_mfrnI,fireworks,/m/0g6b5,49
LmlCcoUOaOs,fireworks,/m/0g6b5,49
MCa8xcBlBe8,fireworks,/m/0g6b5,49
R0bAuQ3vfgA,fireworks,/m/0g6b5,49
S1Q2jwEX11U,fireworks,/m/0g6b5,49
TF5OXDXtTu8,fireworks,/m/0g6b5,49
TP_CVBCc4-U,fireworks,/m/0g6b5,49
TxuwrWYaUD0,fireworks,/m/0g6b5,49
UxEyOSK9nxo,fireworks,/m/0g6b5,49
V5dlaF4rqrA,fireworks,/m/0g6b5,49
XMVoH1JjXw8,fireworks,/m/0g6b5,49
XvkNRGfbdw8,fireworks,/m/0g6b5,49
ZHksjiNWM-0,fireworks,/m/0g6b5,49
ZnEEAfLC9Sg,fireworks,/m/0g6b5,49
1B-RuZgSqf8,water_drops,/m/07r10fb,16
1NkUBIl2Plw,water_drops,/m/07r10fb,16
1QtsF8qkX1Y,water_drops,/m/07r10fb,16
1XO0SqsZhHU,water_drops,/m/07r10fb,16
2_9WJSzV6fw,water_drops,/m/07r10fb,16
2t8rYnARZuI,water_drops,/m/07r10fb,16
3yt8xEb1VXA,water_drops,/m/07r10fb,16
4GsJe7tvsl0,water_drops,/m/07r10fb,16
4tnwJe6vvrE,water_drops,/m/07r10fb,16
5B29CwNwULU,water_drops,/m/07r10fb,16
5RnD-0cA3PU,water_drops,/m/07r10fb,16
5su1M6NdG-I,water_drops,/m/07r10fb,16
7CTzN_wSb6g,water_drops,/m/07r10fb,16
7S2quCoO880,water_drops,/m/07r10fb,16
8QntTInSS1A,water_drops,/m/07r10fb,16
96HJ2f5dj6U,water_drops,/m/07r10fb,16
A-QYRlK7cd8,water_drops,/m/07r10fb,16
A6p86Kp6tDE,water_drops,/m/07r10fb,16
Akmt_1N_tuU,water_drops,/m/07r10fb,16
DF0AL3gaNLQ,water_drops,/m/07r10fb,16
DIkH3opVS8o,water_drops,/m/07r10fb,16
D_MavKxL6oc,water_drops,/m/07r10fb,16
Fz99QvWup20,water_drops,/m/07r10fb,16
GoMFJIOLkKA,water_drops,/m/07r10fb,16
HvyXGNx_jYc,water_drops,/m/07r10fb,16
Jh-upSoOqTc,water_drops,/m/07r10fb,16
Jm5Qj05pMDQ,water_drops,/m/07r10fb,16
LvHVrKhkKBE,water_drops,/m/07r10fb,16
Mt8jQmWWmEE,water_drops,/m/07r10fb,16
NmjotvipT-w,water_drops,/m/07r10fb,16
POuhGn61ZR8,water_drops,/m/07r10fb,16
SvRtOYGMWV8,water_drops,/m/07r10fb,16
VvnHyU8e1c8,water_drops,/m/07r10fb,16
W8XlZWqklbY,water_drops,/m/07r10fb,16
XXye9fPaHbY,water_drops,/m/07r10fb,16
X_iF5YWtfX4,water_drops,/m/07r10fb,16
Y2iL1oaA2EE,water_drops,/m/07r10fb,16
_s2eifpL3pM,water_drops,/m/07r10fb,16
amKlD9GdFvM,water_drops,/m/07r10fb,16
au036eve4s4,water_drops,/m/07r10fb,16
1On2yNySbZ0,sea_waves,/m/034srq,12
1owKdIYYYeg,sea_waves,/m/034srq,12
65CTVvK_mjE,sea_waves,/m/034srq,12
7LoVjl-6wlc,sea_waves,/m/034srq,12
7R8QaecvJzA,sea_waves,/m/034srq,12
8RjJvfW0Q3M,sea_waves,/m/034srq,12
8hAk1TZk8pM,sea_waves,/m/034srq,12
9F1Tw0VnG38,sea_waves,/m/034srq,12
9L21uB0nyq0,sea_waves,/m/034srq,12
9n5G0qFBsHM,sea_waves,/m/034srq,12
ARCyuCLGlmc,sea_waves,/m/034srq,12
AUbQtsMg0uk,sea_waves,/m/034srq,12
B-60jGEds7M,sea_waves,/m/034srq,12
BUREX8aFbMs,sea_waves,/m/034srq,12
C0WrPy_cSn4,sea_waves,/m/034srq,12
C3yqIuEs_zQ,sea_waves,/m/034srq,12
C_1vUaruCYI,sea_waves,/m/034srq,12
CiSmL4nmic0,sea_waves,/m/034srq,12
DK1tZljrwAc,sea_waves,/m/034srq,12
D_GfvnDbRJk,sea_waves,/m/034srq,12
FxazUcUfh1o,sea_waves,/m/034srq,12
GnyNSwKxeE8,sea_waves,/m/034srq,12
Hp-9hVWWpIw,sea_waves,/m/034srq,12
KjGMB5wI-YE,sea_waves,/m/034srq,12
LK0um3j89a0,sea_waves,/m/034srq,12
NvzT72qSSIE,sea_waves,/m/034srq,12
O-VVb8Ag49g,sea_waves,/m/034srq,12
PpK09wcJWVE,sea_waves,/m/034srq,12
QI5VGU2pris,sea_waves,/m/034srq,12
Qvx5f7jfMdw,sea_waves,/m/034srq,12
SJN5vcGGF4I,sea_waves,/m/034srq,12
SQ71Y_g116A,sea_waves,/m/034srq,12
TB-SQhg1z9A,sea_waves,/m/034srq,12
Vdh_JIJCLxA,sea_waves,/m/034srq,12
Vw-veOw_YJg,sea_waves,/m/034srq,12
Wgu03JFYmQc,sea_waves,/m/034srq,12
WtmvVWAwNrA,sea_waves,/m/034srq,12
X0LgBnGmy1w,sea_waves,/m/034srq,12
XHQGUbMSPTM,sea_waves,/m/034srq,12
ZC2-HlTYjqA,sea_waves,/m/034srq,12
24tWz7gmngI,keyboard_typing,/m/0316dw,33
2TwDPcR64Vo,keyboard_typing,/m/0316dw,33
2uKKkYgtlws,keyboard_typing,/m/0316dw,33
4O-dYCrVKLY,keyboard_typing,/m/0316dw,33
5aghVQEylEQ,keyboard_typing,/m/0316dw,33
66eFB3sy7Bw,keyboard_typing,/m/0316dw,33
6Y3YoMGHufc,keyboard_typing,/m/0316dw,33
7Qtr6D2TWBE,keyboard_typing,/m/0316dw,33
8evHpuXTcgM,keyboard_typing,/m/0316dw,33
AL-dutJvx0s,keyboard_typing,/m/0316dw,33
D6VGsQPmhLU,keyboard_typing,/m/0316dw,33
HKN2548Ts6A,keyboard_typing,/m/0316dw,33
HwGK5RvNOFI,keyboard_typing,/m/0316dw,33
I9auMdqQlmY,keyboard_typing,/m/0316dw,33
IrHeHYooRs8,keyboard_typing,/m/0316dw,33
Jcz09Kj0nAY,keyboard_typing,/m/0316dw,33
JgCZbn4JoRY,keyboard_typing,/m/0316dw,33
Jz5wulRv1Ps,keyboard_typing,/m/0316dw,33
MQtUV_cFcm8,keyboard_typing,/m/0316dw,33
MWWihdWE2FE,keyboard_typing,/m/0316dw,33
MaFYz_I7aiI,keyboard_typing,/m/0316dw,33
NXeVBvS5cxQ,keyboard_typing,/m/0316dw,33
O_ps1uO85v0,keyboard_typing,/m/0316dw,33
PZACLpEasFU,keyboard_typing,/m/0316dw,33
PuvTDLP8lwM,keyboard_typing,/m/0316dw,33
Q6rij_svhuc,keyboard_typing,/m/0316dw,33
Ti0Ck0xTdw4,keyboard_typing,/m/0316dw,33
VYIntoNjIHM,keyboard_typing,/m/0316dw,33
YUcV-grp898,keyboard_typing,/m/0316dw,33
ZJsfQXcblcg,keyboard_typing,/m/0316dw,33
ZzVYk4bLuwY,keyboard_typing,/m/0316dw,33
_MQc2srCNg0,keyboard_typing,/m/0316dw,33
_h_0T05F0aI,keyboard_typing,/m/0316dw,33
c40hgtfiYm0,keyboard_typing,/m/0316dw,33
cWZLGpaVwwE,keyboard_typing,/m/0316dw,33
d3_rqc-tOJI,keyboard_typing,/m/0316dw,33
ej9hTqRxWpA,keyboard_typing,/m/0316dw,33
fYhJdb8ka3k,keyboard_typing,/m/0316dw,33
g3kkGbxwSLQ,keyboard_typing,/m/0316dw,33
gUZOZP-sgng,keyboard_typing,/m/0316dw,33
2TV2DW0bzBg,crying_baby,/t/dd00002,21
2eWobSpugTw,crying_baby,/t/dd00002,21
2fKgYlCx_As,crying_baby,/t/dd00002,21
3KwulXmBX-8,crying_baby,/t/dd00002,21
4KxLSx-EhHI,crying_baby,/t/dd00002,21
5Eu8C0010X0,crying_baby,/t/dd00002,21
6EytmSl0VY8,crying_baby,/t/dd00002,21
8hE1DIB6wfw,crying_baby,/t/dd00002,21
9IuFwl2AtcI,crying_baby,/t/dd00002,21
ABCUrbSmLuo,crying_baby,/t/dd00002,21
Bk_xS_fKCpk,crying_baby,/t/dd00002,21
E8SPrMj1cto,crying_baby,/t/dd00002,21
GH4Ae3x12Lk,crying_baby,/t/dd00002,21
HQywkRYnWSk,crying_baby,/t/dd00002,21
IOpMfRxQdrs,crying_baby,/t/dd00002,21
J30XVELrIEM,crying_baby,/t/dd00002,21
K8On7nUJuP8,crying_baby,/t/dd00002,21
LfXdaE7ph_I,crying_baby,/t/dd00002,21
MK6Gfm0jElc,crying_baby,/t/dd00002,21
MYtq46rNsCA,crying_baby,/t/dd00002,21
P02Zdk3amjk,crying_baby,/t/dd00002,21
PVSHN_arz2k,crying_baby,/t/dd00002,21
PyXQVNaAbHc,crying_baby,/t/dd00002,21
QhUa5vXLlCI,crying_baby,/t/dd00002,21
QyJ4Z0jRJ20,crying_baby,/t/dd00002,21
StO32FBBIH4,crying_baby,/t/dd00002,21
UFcUTwPlFAU,crying_baby,/t/dd00002,21
UVCxSYZ2Now,crying_baby,/t/dd00002,21
XZ5oHxjfHKY,crying_baby,/t/dd00002,21
Xg9hTAPBwi8,crying_baby,/t/dd00002,21
Yffe5CIluko,crying_baby,/t/dd00002,21
Zm-sQnazFAQ,crying_baby,/t/dd00002,21
ZnGO4o9SqHY,crying_baby,/t/dd00002,21
b8Qv5KWswiI,crying_baby,/t/dd00002,21
dIIiaO12I5Q,crying_baby,/t/dd00002,21
doS_7NMUGjY,crying_baby,/t/dd00002,21
eXkDr7HlT0k,crying_baby,/t/dd00002,21
g9Qah25_yH0,crying_baby,/t/dd00002,21
hC7sSMWLwDo,crying_baby,/t/dd00002,21
iiAK295_-jk,crying_baby,/t/dd00002,21
2ZbuPK4b41I,laughing,/m/01j3sz,27
2tXE7snh6Ak,laughing,/m/01j3sz,27
3gCD4JFbxuo,laughing,/m/01j3sz,27
4AWUlyZP_CM,laughing,/m/01j3sz,27
4X3upUSL54I,laughing,/m/01j3sz,27
5Q5R_a86vYA,laughing,/m/01j3sz,27
5e8dnZnkLkw,laughing,/m/01j3sz,27
6jAZGb8k6tE,laughing,/m/01j3sz,27
7-Wm2TyvMs8,laughing,/m/01j3sz,27
7ARVgI_wx5Y,laughing,/m/01j3sz,27
7QnyKZe6VBA,laughing,/m/01j3sz,27
89t0486uIfo,laughing,/m/01j3sz,27
9BGpWG8iqpQ,laughing,/m/01j3sz,27
9Ci8qOMBNNU,laughing,/m/01j3sz,27
9nHSTOfrtWo,laughing,/m/01j3sz,27
A458iJLZGvg,laughing,/m/01j3sz,27
AN60q9nSnMk,laughing,/m/01j3sz,27
B8BfeyvYZcY,laughing,/m/01j3sz,27
BokrfYASP28,laughing,/m/01j3sz,27
BuIMVqz85uk,laughing,/m/01j3sz,27
Cmhpj4MJ_hQ,laughing,/m/01j3sz,27
CpqX_eohHsU,laughing,/m/01j3sz,27
CwZbOyP1ep0,laughing,/m/01j3sz,27
D-1RsAdzIcc,laughing,/m/01j3sz,27
EEGTecgVUFA,laughing,/m/01j3sz,27
EFdgfTqdF3Y,laughing,/m/01j3sz,27
FIktp5ggvX4,laughing,/m/01j3sz,27
FWWM9d899l0,laughing,/m/01j3sz,27
FxZTKkmtKic,laughing,/m/01j3sz,27
H5rRqioLDxY,laughing,/m/01j3sz,27
HLX0vrZjHmo,laughing,/m/01j3sz,27
Hm6hH83SFGk,laughing,/m/01j3sz,27
IBnelTCAXKg,laughing,/m/01j3sz,27
Iiu5mcAA8pU,laughing,/m/01j3sz,27
IlDRFxrDWw8,laughing,/m/01j3sz,27
Js-NhMZb2U4,laughing,/m/01j3sz,27
KcWPqFhrna0,laughing,/m/01j3sz,27
LhL0H-LI8SE,laughing,/m/01j3sz,27
M2WVhHYQvTM,laughing,/m/01j3sz,27
MaG2BHKuTD8,laughing,/m/01j3sz,27
